Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
9.5,1,6,169.7448,2007.0,2,1,1,3579.3408
16.7,1,15,63.6168,1999.0,1,0,1,1342.2528
8.6,0,8,141.1154,1998.0,2,2,0,425.4462
19.25,0,4,54.3956,2009.0,1,2,2,1201.1032
11.0,1,3,222.0798,1987.0,0,2,1,2864.9374
9.895,0,14,237.7564,2002.0,2,1,1,3813.7024
14.0,1,4,143.4786,1997.0,2,0,1,1589.2646
7.365,0,6,226.972,2009.0,1,2,2,3848.324
20.85,1,0,90.2514,1987.0,0,2,1,619.8598
7.64,1,13,93.412,1997.0,2,0,1,1491.392
12.275211111111112,1,0,121.2098,1985.0,2,0,0,120.5098
17.7,1,10,103.3674,1999.0,1,0,1,2546.685
7.97,1,10,90.4514,2007.0,2,1,1,1328.271
12.35,0,8,33.1216,1997.0,2,0,1,519.324
8.42,0,8,63.2168,1997.0,2,0,1,703.0848
13.194406118776243,0,6,170.3106,1985.0,1,2,3,3422.212
6.305,1,13,93.2436,1987.0,0,2,1,2079.9592
5.92,1,14,49.8692,2002.0,2,1,1,1133.1916
15.1,1,13,260.2304,2002.0,2,1,1,4908.2776
17.35,0,9,177.5712,1998.0,2,2,0,527.3136
7.405,0,3,89.9146,1997.0,2,0,1,1550.6482
6.405,0,13,128.7678,1999.0,1,0,1,3052.0272
19.7,0,0,178.066,1999.0,1,0,1,3954.852
17.7,1,5,162.721,2009.0,1,2,2,978.726
17.6,0,13,161.8868,2004.0,2,1,1,4094.67
15.85,1,5,39.7506,1999.0,1,0,1,721.0614
17.5,0,6,185.1266,1999.0,1,0,1,4795.0916
11.788407960199004,0,14,150.8024,1985.0,1,2,3,3339.6528
9.6,0,6,140.8154,2007.0,2,1,1,1843.6002
11.0,1,5,158.063,2002.0,2,1,1,2659.871
20.75,1,12,240.188,2009.0,1,2,2,5992.2
11.788407960199004,0,14,89.4146,1985.0,1,2,3,2645.2234
16.6,0,3,118.0124,1998.0,2,2,0,592.562
12.5,1,0,199.7426,1997.0,2,0,1,593.2278
7.02,0,4,82.425,1999.0,1,0,1,1414.825
19.1,1,6,147.6418,2004.0,2,1,1,1471.418
5.785,1,6,262.6252,1999.0,1,0,1,524.6504
11.65,0,7,40.3164,2002.0,2,1,1,502.0132
19.0,0,9,190.1872,1998.0,2,2,0,567.2616
5.19,0,5,197.811,2002.0,2,1,1,2946.165
14.15,0,9,196.311,1997.0,2,0,1,3338.987
16.2,0,8,183.7608,2009.0,1,2,2,2940.1728
7.72,1,1,78.8986,1999.0,1,0,1,623.1888
18.6,0,11,56.2588,1997.0,2,0,1,1030.6584
8.35,1,5,76.5354,2007.0,2,1,1,1805.6496
18.6,0,11,55.6588,1998.0,2,2,0,114.5176
13.17173943661972,0,8,264.0884,1985.0,1,2,3,4504.8028
19.0,0,9,129.8336,1987.0,0,2,1,3451.5072
8.895,1,0,207.4296,2007.0,2,1,1,2492.7552
18.0,0,0,78.5618,1987.0,0,2,1,402.809
15.1,1,6,144.7786,2007.0,2,1,1,2600.6148
12.340829621380845,1,3,91.8488,1985.0,1,2,3,2716.464
20.5,0,5,75.8696,1997.0,2,0,1,2386.2272
12.865732002419843,0,13,259.7962,1985.0,1,2,3,8028.8822
20.6,0,6,93.3778,2009.0,1,2,2,1314.2892
15.85,0,1,218.7166,1987.0,0,2,1,4136.6154
20.6,1,6,187.7556,1999.0,1,0,1,3004.0896
10.3,1,6,187.853,1987.0,0,2,1,2656.542
13.915723684210526,0,11,55.2588,1985.0,1,2,3,2748.4224
17.6,1,10,111.3202,1998.0,2,2,0,337.5606
11.35,1,13,101.0016,1987.0,0,2,1,2631.2416
10.195,0,3,112.2886,1999.0,1,0,1,2557.3378
17.5,0,10,138.518,2009.0,1,2,2,2376.906
11.576204620462047,0,7,56.0614,1985.0,1,2,3,2597.2858
11.0,0,8,40.948,1987.0,0,2,1,319.584
5.92,1,14,47.7692,1997.0,2,0,1,492.692
13.3,0,4,232.73,2004.0,2,1,1,2796.36
18.2,0,8,45.1086,1999.0,1,0,1,669.129
9.395,1,14,42.3112,1999.0,1,0,1,980.0576
6.75,1,4,96.3752,2004.0,2,1,1,1342.2528
15.7,0,3,133.1942,1987.0,0,2,1,2782.3782
8.39,0,9,162.8868,1998.0,2,2,0,327.5736
13.194406118776243,0,6,47.4692,1985.0,1,2,3,1576.6144
9.6,0,13,244.917,2002.0,2,1,1,2916.204
11.1,0,6,151.3366,2004.0,2,1,1,3022.732
12.8,0,11,108.9938,2009.0,1,2,2,1071.938
12.85,0,5,46.106,2007.0,2,1,1,792.302
13.65,0,1,231.9668,2002.0,2,1,1,3225.1352
11.788407960199004,0,14,146.6102,1985.0,1,2,3,1895.5326
7.935,0,9,261.591,2002.0,2,1,1,3155.892
12.340829621380845,0,3,74.967,1985.0,2,0,0,229.701
16.1,0,14,189.9846,1998.0,2,2,0,191.0846
7.645,1,13,41.8112,1997.0,2,0,1,894.8352
8.775,0,6,110.7228,1998.0,2,2,0,331.5684
10.65,0,6,57.2272,2002.0,2,1,1,1174.4712
7.64,1,13,95.012,2007.0,2,1,1,1864.24
7.325,0,6,93.2146,2007.0,2,1,1,1733.0774
8.645,0,8,94.741,2009.0,1,2,2,1061.951
8.97,0,9,55.7956,1999.0,1,0,1,1037.3164
13.23835812964931,1,4,219.3482,1985.0,2,0,0,219.0482
5.405,1,3,198.6742,2009.0,1,2,2,2388.8904
13.194406118776243,0,6,90.6462,1985.0,1,2,3,2406.2012
10.195,1,15,240.1538,1999.0,1,0,1,1442.1228
6.935,1,13,103.5332,1997.0,2,0,1,1230.3984
12.865732002419843,1,13,159.0262,1985.0,2,0,0,159.1262
8.88,0,7,152.2682,1997.0,2,0,1,1829.6184
12.56932340425532,1,5,162.521,1985.0,1,2,3,4567.388
9.3,0,3,145.3786,2002.0,2,1,1,2745.0934
9.0,0,9,169.4474,2004.0,2,1,1,4211.185
21.25,0,9,146.0102,2004.0,2,1,1,2916.204
12.35,0,3,59.2246,1999.0,1,0,1,984.7182
13.23835812964931,1,4,124.3704,1985.0,1,2,3,3004.0896
16.85,1,13,43.9428,1997.0,2,0,1,351.5424
14.7,0,6,49.8034,2004.0,2,1,1,631.8442
8.63,1,3,173.9422,2009.0,1,2,2,4138.6128
7.935,0,9,261.291,2009.0,1,2,2,2892.901
12.56932340425532,1,5,112.7176,1985.0,1,2,3,1832.2816
19.85,0,8,126.7704,2004.0,2,1,1,1752.3856
5.765,0,0,37.5164,1997.0,2,0,1,656.4788
17.75,1,4,240.5538,1999.0,1,0,1,3845.6608
13.179111842105263,1,2,55.5588,1985.0,2,0,0,229.0352
8.235,0,8,181.895,1997.0,2,0,1,732.38
13.194406118776243,0,6,43.4086,1985.0,1,2,3,847.5634
6.13,0,6,55.0298,1999.0,1,0,1,539.298
9.1,0,0,127.2362,2009.0,1,2,2,1635.8706
18.7,0,5,121.4072,1987.0,0,2,1,2450.144
15.5,1,0,261.7568,1999.0,1,0,1,1845.5976
10.695,1,13,156.7972,2004.0,2,1,1,3427.5384
6.695,0,5,220.8456,2009.0,1,2,2,5084.0488
16.0,0,9,229.8668,2004.0,2,1,1,4837.7028
5.59,1,13,62.6168,1987.0,0,2,1,639.168
11.35,1,6,197.0742,2007.0,2,1,1,2587.9646
12.3,1,15,93.8804,2009.0,1,2,2,1470.0864
12.865732002419843,1,13,102.4016,1985.0,1,2,3,2428.8384
17.75,0,4,248.775,1997.0,2,0,1,3745.125
17.75,0,11,178.566,2009.0,1,2,2,2516.724
13.194406118776243,0,6,245.0144,1985.0,1,2,3,3185.1872
12.275211111111112,0,0,35.2874,1985.0,1,2,3,988.0472
12.35,1,6,110.257,2009.0,1,2,2,1757.712
16.7,1,5,113.9176,1999.0,1,0,1,2519.3872
19.35,1,10,167.0816,2007.0,2,1,1,1510.0344
15.7,1,3,112.0202,1997.0,2,0,1,337.5606
12.865732002419843,0,13,196.1136,1985.0,1,2,3,6026.8216
18.7,0,0,124.902,2007.0,2,1,1,2909.546
7.06,1,15,59.5904,1987.0,0,2,1,761.6752
11.35,0,13,52.4008,2004.0,2,1,1,809.6128
12.865732002419843,1,13,62.7194,1985.0,2,0,0,123.8388
6.96,0,14,90.9146,2007.0,2,1,1,1459.4336
13.23835812964931,0,4,54.7298,1985.0,2,0,0,107.8596
12.865732002419843,1,13,37.919,1985.0,1,2,3,768.999
13.15,0,13,184.195,1999.0,1,0,1,2746.425
13.23835812964931,1,4,146.7102,1985.0,1,2,3,4374.306
14.5,1,0,102.7332,1998.0,2,2,0,205.0664
7.5,0,8,177.4028,1998.0,2,2,0,354.2056
15.2,0,8,114.8492,2002.0,2,1,1,1506.0396
11.6,1,13,226.2404,1997.0,2,0,1,1800.3232
9.0,0,9,102.0016,2009.0,1,2,2,1518.024
19.35,1,6,119.7098,1987.0,0,2,1,1325.6078
15.2,0,13,228.0352,1998.0,2,2,0,458.0704
20.2,1,13,97.5752,2004.0,2,1,1,1534.0032
13.23835812964931,0,4,45.2744,1985.0,1,2,3,905.488
12.340829621380845,0,3,87.4198,1985.0,1,2,3,2267.7148
5.365,1,12,171.0764,1997.0,2,0,1,3263.7516
21.2,1,15,173.6738,1999.0,1,0,1,2954.1546
11.15,1,4,150.6708,2002.0,2,1,1,2106.5912
19.35,1,13,112.7518,2007.0,2,1,1,683.1108
13.5,0,8,33.3874,1999.0,1,0,1,282.2992
9.6,1,13,188.1872,2004.0,2,1,1,1701.7848
12.5,1,6,91.7488,1999.0,1,0,1,1358.232
15.85,0,3,36.3506,2004.0,2,1,1,607.2096
10.195,1,5,141.7838,1987.0,0,2,1,1685.8056
20.2,1,10,178.6028,2007.0,2,1,1,2302.3364
7.96,0,3,161.8894,2009.0,1,2,2,2750.4198
20.0,0,0,45.4086,1987.0,0,2,1,981.3892
6.425,0,2,133.0626,2007.0,2,1,1,1442.7886
12.275211111111112,1,0,262.7568,1985.0,1,2,3,7646.0472
12.1,0,9,170.9106,2009.0,1,2,2,1539.9954
11.6,1,5,82.2276,1998.0,2,2,0,243.6828
13.3379766536965,0,9,179.166,1985.0,2,0,0,359.532
9.395,0,13,236.9932,2004.0,2,1,1,4242.4776
17.2,1,3,147.0418,2007.0,2,1,1,2354.2688
7.42,1,13,188.9872,2009.0,1,2,2,2458.1336
18.25,0,13,142.0154,2004.0,2,1,1,2127.231
13.23835812964931,1,4,193.3794,1985.0,1,2,3,8388.4142
17.6,1,13,94.641,1999.0,1,0,1,2799.689
12.760273972602738,1,12,148.705,1985.0,1,2,3,1797.66
6.825,1,3,155.1998,2009.0,1,2,2,2460.7968
7.405,0,4,208.9296,1987.0,0,2,1,2700.4848
15.7,0,0,250.5724,2009.0,1,2,2,4026.7584
15.6,0,5,75.667,2007.0,2,1,1,1301.639
9.6,0,9,44.2086,1998.0,2,2,0,44.6086
12.56932340425532,1,5,144.0102,1985.0,1,2,3,5394.9774
12.56932340425532,1,5,163.1526,1985.0,1,2,3,3946.8624
12.275211111111112,0,0,88.183,1985.0,1,2,3,1438.128
10.195,1,5,139.0838,2004.0,2,1,1,3652.5788
19.1,0,9,172.4422,1999.0,1,0,1,3621.2862
8.895,0,2,175.937,2009.0,1,2,2,529.311
8.945,1,4,262.291,1998.0,2,2,0,1314.955
10.3,0,10,103.7648,2007.0,2,1,1,2804.3496
16.0,1,13,155.2972,2002.0,2,1,1,3894.93
6.385,1,13,34.3874,2007.0,2,1,1,388.1614
13.0,0,9,47.9034,1987.0,0,2,1,583.2408
20.1,1,5,150.9366,2007.0,2,1,1,3476.1418
11.1,0,6,189.2846,2009.0,1,2,2,3630.6074
5.175,0,8,35.4874,1987.0,0,2,1,388.1614
11.5,1,4,88.254,1997.0,2,0,1,1298.31
16.75,1,10,73.7038,2009.0,1,2,2,1404.1722
11.152361516034986,0,1,102.3332,1985.0,1,2,3,1948.1308
17.25,0,14,261.591,1987.0,0,2,1,3418.883
5.88,0,5,155.3998,2004.0,2,1,1,2153.1972
12.275211111111112,0,0,54.2956,1985.0,1,2,3,1310.2944
7.3,0,5,147.6076,2007.0,2,1,1,3251.7672
7.075,0,4,143.0128,1999.0,1,0,1,1150.5024
6.365,0,5,59.7536,2007.0,2,1,1,980.0576
13.3379766536965,0,9,125.202,1985.0,1,2,3,2783.044
9.3,0,9,247.0802,2004.0,2,1,1,1228.401
5.92,1,14,50.3692,1987.0,0,2,1,591.2304
9.6,0,9,42.6086,2004.0,2,1,1,133.8258
14.15,0,4,52.0982,1997.0,2,0,1,578.5802
11.8,0,14,198.2084,1987.0,0,2,1,3769.7596
6.765,1,5,106.1306,2002.0,2,1,1,1672.4896
13.194406118776243,1,6,242.6512,1985.0,1,2,3,12117.56
13.15,0,13,181.695,1998.0,2,2,0,549.285
12.56932340425532,0,5,263.191,1985.0,1,2,3,6574.775
18.7,0,5,122.9072,2007.0,2,1,1,490.0288
13.3,0,5,149.9708,1987.0,0,2,1,2106.5912
9.42,1,5,61.5194,2007.0,2,1,1,866.8716
17.6,0,4,170.4422,1997.0,2,0,1,2759.0752
8.235,0,0,149.3076,2007.0,2,1,1,1921.4988
13.3379766536965,0,9,162.6894,1985.0,1,2,3,2588.6304
13.15,1,13,89.6856,1999.0,1,0,1,703.0848
12.65,0,9,106.3938,2002.0,2,1,1,3751.783
20.7,0,9,73.2354,2002.0,2,1,1,1504.708
13.0,0,3,76.7986,2002.0,2,1,1,2648.5524
16.1,0,6,256.1356,2002.0,2,1,1,6358.39
16.0,0,15,226.2404,2002.0,2,1,1,4725.8484
12.35,0,13,118.9124,1987.0,0,2,1,3199.8348
14.0,0,0,103.1332,2009.0,1,2,2,1948.1308
20.5,0,9,40.0822,2004.0,2,1,1,1257.0304
8.3,0,6,38.0506,2004.0,2,1,1,531.3084
19.2,0,9,130.131,1999.0,1,0,1,1038.648
9.1,0,9,46.9718,2007.0,2,1,1,850.8924
14.15,0,3,255.5014,1987.0,0,2,1,5355.0294
7.93,0,5,122.1414,1999.0,1,0,1,2924.1936
17.1,0,9,114.386,1997.0,2,0,1,1245.046
16.2,0,14,154.6972,1987.0,0,2,1,1713.7692
6.465,0,3,264.7884,1997.0,2,0,1,3709.8376
7.155,1,1,34.3874,2009.0,1,2,2,670.4606
20.6,1,4,212.6244,2004.0,2,1,1,3599.3148
20.25,1,3,94.612,2009.0,1,2,2,652.484
12.865732002419843,0,13,189.5556,1985.0,2,0,0,1126.5336
15.85,0,1,177.437,2009.0,1,2,2,5645.984
9.0,0,8,266.6884,1987.0,0,2,1,3974.826
12.865732002419843,0,13,213.456,1985.0,1,2,3,4261.12
12.275211111111112,0,0,50.0034,1985.0,1,2,3,1992.7394
18.7,0,6,111.1886,2007.0,2,1,1,2334.9606
20.85,0,6,104.9306,1987.0,0,2,1,2299.6732
18.35,1,6,83.9882,1987.0,0,2,1,1202.4348
18.6,0,13,162.2236,2004.0,2,1,1,2900.2248
9.8,1,6,117.3492,2004.0,2,1,1,810.9444
15.1,1,6,219.8456,1999.0,1,0,1,6189.2768
12.865732002419843,1,13,188.7898,1985.0,1,2,3,2057.9878
7.09,0,0,48.1034,1987.0,0,2,1,1069.2748
13.3379766536965,0,9,102.8332,1985.0,1,2,3,2768.3964
13.23835812964931,1,4,57.2562,1985.0,1,2,3,2073.967
11.576204620462047,0,7,127.5362,1985.0,1,2,3,1006.6896
9.5,0,7,188.9872,2007.0,2,1,1,1323.6104
19.0,1,5,48.6718,2009.0,1,2,2,614.5334
20.5,0,9,37.919,1997.0,2,0,1,183.095
19.85,0,8,125.2704,2002.0,2,1,1,2127.8968
21.1,0,9,145.7786,2007.0,2,1,1,1444.786
12.865732002419843,0,13,132.9626,1985.0,1,2,3,3279.065
15.1,1,13,260.3304,1987.0,0,2,1,5424.9384
19.7,0,9,98.7726,1987.0,0,2,1,1859.5794
16.2,1,5,97.3726,1997.0,2,0,1,2055.3246
18.1,0,6,96.5094,2004.0,2,1,1,1332.9316
10.195,0,13,42.5428,2009.0,1,2,2,878.856
6.55,1,1,157.8288,1997.0,2,0,1,2514.0608
15.85,0,3,94.4094,2002.0,2,1,1,1428.141
13.17173943661972,0,8,157.3604,1985.0,1,2,3,6021.4952
12.1,0,3,75.267,2009.0,1,2,2,612.536
16.5,1,6,100.6332,2004.0,2,1,1,1537.998
12.275211111111112,1,0,197.311,1985.0,2,0,0,392.822
16.7,0,4,109.1886,1998.0,2,2,0,222.3772
12.275211111111112,0,0,76.7354,1985.0,1,2,3,2783.7098
11.1,0,0,159.0604,1998.0,2,2,0,792.302
11.35,1,6,168.279,1987.0,0,2,1,2376.906
9.195,1,5,53.1666,1997.0,2,0,1,768.999
13.3379766536965,0,9,160.4604,1985.0,2,0,0,316.9208
18.85,0,7,127.3336,1997.0,2,0,1,3962.8416
8.0,1,1,250.3092,1997.0,2,0,1,6723.2484
19.1,0,9,41.9796,1997.0,2,0,1,701.7532
13.23835812964931,0,4,152.234,1985.0,1,2,3,1071.938
13.3379766536965,0,9,44.4112,1985.0,1,2,3,767.0016
12.275211111111112,0,0,149.4708,1985.0,1,2,3,3159.8868
6.36,0,6,46.506,1999.0,1,0,1,652.484
19.6,0,8,151.7024,2007.0,2,1,1,2884.2456
13.194406118776243,1,6,130.9968,1985.0,1,2,3,4828.3816
17.1,1,6,209.0638,1997.0,2,0,1,3520.0846
12.865732002419843,0,13,150.7366,1985.0,1,2,3,906.8196
12.865732002419843,0,13,113.2834,1985.0,1,2,3,4376.9692
8.76,0,8,126.7336,1987.0,0,2,1,639.168
6.775,0,9,84.225,2004.0,2,1,1,3162.55
16.25,0,9,116.1176,1999.0,1,0,1,2633.9048
19.85,0,4,89.4856,2004.0,2,1,1,1054.6272
19.75,0,6,189.9872,1987.0,0,2,1,3781.744
6.96,0,14,91.4146,2002.0,2,1,1,638.5022
8.935,0,5,53.7298,2009.0,1,2,2,593.2278
8.26,0,7,113.7834,1998.0,2,2,0,115.1834
6.71,0,1,218.3166,2002.0,2,1,1,1959.4494
8.945,1,4,263.491,2004.0,2,1,1,1840.937
12.65,0,10,107.8938,1997.0,2,0,1,750.3566
15.0,0,15,107.3938,1999.0,1,0,1,750.3566
15.35,0,14,196.5768,2007.0,2,1,1,7685.9952
14.35,0,8,109.5228,1999.0,1,0,1,1768.3648
13.17173943661972,0,8,100.8042,1985.0,1,2,3,3472.147
5.765,0,0,37.0164,2002.0,2,1,1,540.6296
8.315,1,0,143.3444,1987.0,0,2,1,1596.5884
6.13,0,6,53.8298,2004.0,2,1,1,1024.6662
14.5,1,0,104.1332,2004.0,2,1,1,205.0664
15.1,0,6,219.4166,1997.0,2,0,1,6096.0648
17.25,0,14,163.7526,2009.0,1,2,2,3289.052
13.0,0,9,46.306,1987.0,0,2,1,699.09
12.865732002419843,1,13,222.0114,1985.0,1,2,3,6207.9192
12.85,0,6,233.2642,2002.0,2,1,1,3950.1914
7.975,0,0,82.325,2004.0,2,1,1,1331.6
10.895,1,5,144.8102,1997.0,2,0,1,3062.0142
9.17,0,0,144.947,1997.0,2,0,1,4294.41
16.2,0,3,101.47,1998.0,2,2,0,399.48
14.65,0,6,47.6692,2004.0,2,1,1,739.038
12.56932340425532,0,5,102.5016,1985.0,2,0,0,101.2016
6.985,1,10,184.7608,2009.0,1,2,2,4042.7376
17.7,0,6,115.0834,2002.0,2,1,1,2764.4016
16.1,1,5,35.1558,2007.0,2,1,1,339.558
14.75,0,8,237.2906,2007.0,2,1,1,3089.9778
12.15,0,11,124.473,1999.0,1,0,1,1231.73
13.915723684210526,0,11,36.419,1985.0,2,0,0,109.857
18.5,0,10,89.1172,2002.0,2,1,1,892.172
12.15,0,5,211.2928,2007.0,2,1,1,5049.4272
16.1,1,5,32.0558,2004.0,2,1,1,1018.674
20.6,1,4,212.9244,2009.0,1,2,2,2540.6928
17.6,0,9,228.801,1999.0,1,0,1,3215.814
12.56932340425532,1,5,35.4558,1985.0,2,0,0,135.8232
5.98,0,6,146.1418,2002.0,2,1,1,3089.9778
13.5,0,14,190.9872,1999.0,1,0,1,2836.308
12.85,0,13,42.7428,2004.0,2,1,1,703.0848
13.6,0,13,194.2136,2004.0,2,1,1,2527.3768
9.8,1,0,35.9874,2004.0,2,1,1,282.2992
15.0,0,13,44.7744,1999.0,1,0,1,679.116
13.3379766536965,0,9,177.837,1985.0,1,2,3,6528.169
12.865732002419843,1,13,121.173,1985.0,1,2,3,2586.633
16.35,0,6,198.2426,1998.0,2,2,0,790.9704
12.275211111111112,0,0,54.3956,1985.0,2,0,0,272.978
7.05,0,13,109.7912,2004.0,2,1,1,1091.912
20.1,1,6,193.782,1987.0,0,2,1,1158.492
19.6,0,9,254.7698,2009.0,1,2,2,5327.0658
16.35,1,6,224.0062,1987.0,0,2,1,4288.4178
13.15,0,9,159.7604,1999.0,1,0,1,4119.9704
12.65,1,6,238.8538,2009.0,1,2,2,4566.7222
14.5,1,13,160.7262,1999.0,1,0,1,1750.3882
17.75,0,0,111.4544,2002.0,2,1,1,1006.6896
14.0,0,0,104.0332,2002.0,2,1,1,1435.4648
12.56932340425532,0,5,93.9094,1985.0,1,2,3,3903.5854
9.895,1,5,261.7278,1997.0,2,0,1,4685.9004
10.195,0,3,110.9886,1998.0,2,2,0,111.1886
18.25,0,7,174.208,2009.0,1,2,2,2596.62
6.4,0,5,41.0796,1998.0,2,2,0,41.2796
5.88,0,5,154.2998,1997.0,2,0,1,1999.3974
6.895,0,10,143.8812,1987.0,0,2,1,2707.1428
20.5,0,15,90.6172,2009.0,1,2,2,1427.4752
14.8,0,10,190.8846,1998.0,2,2,0,191.0846
17.75,0,6,158.6262,1999.0,1,0,1,3819.0288
18.6,1,10,48.8376,1998.0,2,2,0,47.9376
12.5,0,6,104.999,2002.0,2,1,1,1444.786
19.0,1,6,186.5214,2004.0,2,1,1,5275.7992
8.26,1,14,125.073,2009.0,1,2,2,985.384
9.06,0,11,213.756,1997.0,2,0,1,1065.28
9.195,0,5,58.9246,2009.0,1,2,2,926.7936
12.865732002419843,0,13,155.0998,1985.0,1,2,3,2768.3964
5.945,0,9,129.1652,2002.0,2,1,1,2841.6344
11.152361516034986,1,1,84.5908,1985.0,1,2,3,3020.0688
13.35,1,3,207.3638,1999.0,1,0,1,5797.7864
12.65,1,5,189.0846,2004.0,2,1,1,4012.7766
12.15,1,10,181.695,2009.0,1,2,2,2929.52
12.56932340425532,1,5,190.8846,1985.0,2,0,0,191.0846
20.85,0,0,180.066,2009.0,1,2,2,2157.192
18.25,0,5,224.1062,2009.0,1,2,2,4965.5364
11.3,1,5,260.1962,2002.0,2,1,1,2848.9582
17.6,0,8,237.359,2002.0,2,1,1,6145.334
5.88,1,5,101.799,2009.0,1,2,2,1960.781
12.275211111111112,1,0,263.8568,1985.0,2,0,0,790.9704
21.25,0,10,184.6608,2002.0,2,1,1,367.5216
20.2,1,13,94.5752,1997.0,2,0,1,1821.6288
9.8,1,6,113.8492,1987.0,0,2,1,1737.738
16.6,0,7,171.4422,2009.0,1,2,2,2241.7486
13.194406118776243,1,6,62.8194,1985.0,2,0,0,61.9194
7.035,0,5,262.791,2002.0,2,1,1,3681.874
7.93,0,5,121.8414,1997.0,2,0,1,2802.3522
15.5,0,14,41.377,2007.0,2,1,1,649.155
13.23835812964931,1,4,120.944,1985.0,1,2,3,1078.596
12.35,1,0,78.7328,2002.0,2,1,1,1390.1904
12.865732002419843,1,13,96.4068,1985.0,1,2,3,2624.5836
13.194406118776243,1,6,225.2088,1985.0,2,0,0,447.4176
8.235,0,8,183.795,2002.0,2,1,1,2929.52
6.675,0,13,92.6462,2002.0,2,1,1,1665.8316
6.55,1,1,156.5288,1987.0,0,2,1,1571.288
13.5,0,9,160.692,2009.0,1,2,2,1917.504
6.86,0,9,227.801,2004.0,2,1,1,3904.917
9.8,1,6,116.6492,2002.0,2,1,1,2316.984
14.3,1,0,98.1726,2009.0,1,2,2,685.1082
19.35,0,6,169.2474,2007.0,2,1,1,3705.8428
9.3,0,4,250.6092,1987.0,0,2,1,6474.2392
12.275211111111112,0,0,149.7708,1985.0,2,0,0,150.4708
4.805,1,4,126.2704,2009.0,1,2,2,3629.9416
12.766103789126852,1,10,248.6408,1985.0,1,2,3,6759.2016
14.5,1,6,170.7448,2007.0,2,1,1,2045.3376
15.35,0,14,196.5768,2004.0,2,1,1,4729.8432
21.1,0,9,143.3786,1997.0,2,0,1,866.8716
13.3379766536965,0,9,128.3678,1985.0,1,2,3,3179.195
19.5,0,3,177.2002,2004.0,2,1,1,2149.2024
6.03,0,4,178.1028,1987.0,0,2,1,4604.6728
20.7,0,3,182.6266,2002.0,2,1,1,2581.9724
16.5,0,3,208.8638,1997.0,2,0,1,2484.7656
12.865732002419843,1,13,185.3608,1985.0,1,2,3,5329.0632
17.1,1,6,206.1638,2009.0,1,2,2,4141.276
13.23835812964931,1,4,43.4086,1985.0,2,0,0,44.6086
5.26,1,1,95.6068,2002.0,2,1,1,2332.9632
14.0,1,13,54.064,2004.0,2,1,1,1118.544
7.575,0,4,196.5768,2002.0,2,1,1,1576.6144
12.340829621380845,0,3,95.6778,1985.0,1,2,3,2910.2118
16.75,1,3,103.7674,2004.0,2,1,1,2852.2872
9.3,1,13,197.7084,2007.0,2,1,1,3372.9428
15.2,0,10,256.033,1998.0,2,2,0,1281.665
8.6,0,8,143.6154,2007.0,2,1,1,2127.231
18.6,1,10,47.1376,2007.0,2,1,1,767.0016
13.3379766536965,0,9,42.4454,1985.0,1,2,3,293.6178
9.5,1,3,79.596,1997.0,2,0,1,1038.648
15.0,1,3,60.2904,2007.0,2,1,1,1581.9408
6.465,0,3,264.1884,2002.0,2,1,1,3444.8492
18.5,0,10,88.9172,2009.0,1,2,2,1695.1268
6.715,1,0,43.7454,2004.0,2,1,1,545.2902
14.15,0,14,41.5138,1999.0,1,0,1,162.4552
11.576204620462047,0,7,171.7422,1985.0,1,2,3,6207.9192
13.5,1,15,98.6068,1998.0,2,2,0,97.2068
17.6,1,13,98.041,2009.0,1,2,2,675.787
19.85,0,12,198.7768,2007.0,2,1,1,4532.7664
12.340829621380845,1,3,184.624,1985.0,2,0,0,1304.968
7.855,1,0,37.0848,2004.0,2,1,1,447.4176
12.865732002419843,1,13,172.6764,1985.0,2,0,0,858.882
8.615,0,6,94.1436,2002.0,2,1,1,1134.5232
7.405,0,3,89.9146,2002.0,2,1,1,2189.1504
12.275211111111112,0,0,179.766,1985.0,2,0,0,179.766
18.2,0,9,220.5456,2009.0,1,2,2,3094.6384
9.3,0,9,246.4802,1998.0,2,2,0,982.7208
12.275211111111112,0,0,93.3462,1985.0,1,2,3,1018.0082
21.25,0,9,145.1102,2002.0,2,1,1,1603.9122
8.655,1,13,122.5756,2007.0,2,1,1,2181.1608
11.8,0,8,177.5686,1998.0,2,2,0,711.0744
13.194406118776243,0,6,148.705,1985.0,1,2,3,2996.1
13.915723684210526,0,11,110.2912,1985.0,2,0,0,218.3824
16.5,0,9,180.9318,1987.0,0,2,1,3247.7724
12.6,1,6,248.8092,2004.0,2,1,1,6723.2484
12.865732002419843,1,13,171.4422,1985.0,1,2,3,3448.844
13.17173943661972,0,8,156.8604,1985.0,2,0,0,316.9208
11.152361516034986,1,1,105.199,1985.0,1,2,3,3199.169
15.5,1,13,148.6418,1987.0,0,2,1,3972.8286
17.25,0,3,76.4986,2007.0,2,1,1,778.986
17.5,0,13,253.7356,2007.0,2,1,1,3815.034
16.0,1,4,78.4986,2009.0,1,2,2,1791.6678
19.5,0,9,53.7614,1999.0,1,0,1,1436.7964
9.27,0,4,148.005,2009.0,1,2,2,1797.66
18.25,0,13,213.4218,1987.0,0,2,1,3846.9924
8.395,0,7,251.504,2007.0,2,1,1,7084.112
